ID,Sex,Age,Region,Children,Est_Income,Car_Owner,Status,Lifetime Segments,Loyalty Level,International Segments,Local Segments,Cancellations,Type Travel,Customer_Segments,Trips_To_The_Website_Yr
2608,F,32.02,1,0,76142,N,S,112.53,2,0,84.1,0,Business,High Income Families,23
2609,F,30.053333,2,1,46513.5,N,M,58.78,2,0,41.71,2,Personal,Married No Kids,12
2610,M,18.766667,2,1,1765.41,N,S,47.99,2,0,44.95,0,Business,High Income Families,10
2611,F,56.186667,3,2,19131.1,N,S,57.07,4,0,34.91,0,Personal,Married No Kids,11
2612,F,55.66,1,0,98716.3,N,S,43.13,1,8.23,13.92,0,Business,High Income Families,9
2613,F,33.74,3,2,38280,N,S,86.61,2,0,74.97,0,Personal,Married No Kids,17
2615,F,46,3,2,6440.46,Y,S,49.86,1,0,27.2,0,Personal,Low Value and No Kids,10
2616,M,28.333333,2,1,63900.9,N,M,47.4,2,0,39.04,0,Business,High Income Families,9
2617,M,46.84,3,2,28766.9,N,M,64.2,3,0,58.08,0,Business,High Income Families,13
2618,F,60.593333,2,1,56722.8,N,M,74.77,3,6.21,51.17,0,Business,High Income Families,15
2619,M,16.333333,2,1,5252.29,N,M,19.73,2,0,17.08,1,Personal,Married No Kids,4
2620,F,48.373333,1,0,78851.3,N,M,29.04,1,0,28.66,0,Business,High Income Families,6
2621,M,38.733333,1,0,72928.2,N,S,203.67,2,0,196.22,0,Business,High Income Families,41
2622,M,25.033333,3,2,91272.2,Y,M,40,4,0,13.01,0,Business,High Income Families,8
2623,F,61.02,1,0,83891.9,Y,M,74.4,2,0,45.47,0,Personal,Low Value and No Kids,15
2624,M,49.266667,1,0,3601.71,N,S,125.6,3,4.19,111.84,0,Personal,Married No Kids,25
2627,F,70,1,0,73228.3,N,S,50.58,1,0,28.11,0,Personal,Married No Kids,10
2630,M,52.146667,2,1,64792.3,N,M,51.41,3,1.51,36.84,0,Personal,Low Value and No Kids,10
2632,F,40.313333,1,0,93322.1,Y,S,38.72,1,0,8.79,0,Personal,Low Value and No Kids,8
2635,M,51.52,3,2,49910.7,Y,M,51.14,3,0,23.72,0,Business,High Income Families,10
2636,M,44.573333,2,1,76161.4,Y,M,37.55,4,0,25.58,0,Business,High Income Families,8
2637,F,14.573333,3,2,55860,Y,M,26.37,2,0,10.35,0,Business,High Income Families,5
2644,M,53.253333,3,2,57360.8,Y,M,67.61,1,0,57.25,0,Business,High Income Families,14
2645,M,45.513333,2,1,92414.7,Y,M,40.06,3,0,10.62,0,Business,High Income Families,8
2647,F,60.933333,3,2,14578.8,Y,S,107.02,1,0,95.1,0,Personal,Married No Kids,21
2648,F,53.366667,3,2,87578.2,Y,M,22.44,2,0,22.15,0,Business,High Income Families,4
2649,F,13.906667,3,2,86695.4,N,M,58.03,1,0,32.09,0,Business,High Income Families,12
2653,F,60,1,0,66666,N,M,119.82,2,0,90.18,4,Personal,Married No Kids,24
2654,M,47.853333,2,1,2067.82,N,M,85.9,1,0,70.65,0,Business,High Income Families,17
2657,M,22.88,1,0,30665.2,Y,S,77.44,2,8.32,63.28,0,Personal,Married No Kids,15
2658,F,48,2,1,77000,Y,M,37.04,2,0,30.95,0,Personal,Married No Kids,7
2659,F,43,2,1,98680.4,Y,M,26.44,3,0,8.85,0,Personal,Low Value and No Kids,5
2660,M,46,1,0,65619.7,Y,M,158.22,3,0,144.66,0,Business,High Income Families,32
2661,F,46,2,1,95620.3,Y,M,104.53,2,0,93.61,0,Business,High Income Families,21
2662,F,70,1,0,85275,N,S,174.09,3,0,151.61,0,Personal,Married No Kids,35
2663,F,55,2,1,66921.4,Y,M,24.67,4,0,8.97,0,Business,High Income Families,5
2664,F,52,2,1,98453.6,Y,M,25.38,3,0,11.65,0,Personal,Married No Kids,5
2666,F,43,3,2,57420,Y,S,277.72,3,0,252.53,1,Personal,Married No Kids,56
2667,M,26.98,1,0,58986.2,N,M,34.35,2,3.73,26.69,1,Personal,Low Value and No Kids,7
2668,F,61,3,2,47639.1,N,M,57.11,2,0,39.62,0,Business,High Income Families,11
2671,F,22.226667,1,0,39461,N,S,126.68,1,0.28,103.52,1,Business,High Income Families,25
2672,M,54.96,2,1,47371,Y,M,270.97,2,7.69,258.29,0,Business,High Income Families,54
2673,F,12.846667,1,0,89813.6,N,S,166.18,4,1.96,149.26,0,Business,High Income Families,33
2675,M,20.92,2,1,16432.1,Y,S,109.78,3,8.89,80.47,0,Personal,Low Value and No Kids,22
2678,F,39.213333,2,1,540.4,Y,S,20.1,1,0,7.75,0,Personal,Married No Kids,4
2680,F,41.92,3,2,80087.7,N,M,31.56,2,0,22.82,0,Business,High Income Families,6
2681,F,38.04,3,2,59691.3,N,M,278.65,4,0,256.7,0,Business,High Income Families,56
2682,F,46,3,2,11251.1,Y,S,141.91,4,0,113.48,0,Business,High Income Families,28
2685,M,33.866667,2,1,37626,N,S,87.12,2,8.06,71.55,0,Personal,Low Value and No Kids,17
2687,F,22.76,3,2,3416.62,Y,S,123.7,2,0,104.73,0,Business,High Income Families,25
2688,F,48.533333,1,0,93454.3,Y,S,44.13,2,0,25.18,0,Personal,Married No Kids,9
2689,M,15.38,1,0,5745,Y,M,44.11,2,0,17.71,0,Business,High Income Families,9
2695,F,20,2,1,13829.4,N,M,34.61,4,0,8.84,0,Personal,Low Value and No Kids,7
2696,F,49.046667,3,2,11234.7,Y,M,113.42,4,0,112.72,0,Business,High Income Families,23
2698,F,64.64,2,1,82931.3,N,M,137.25,1,0,118,0,Personal,Married No Kids,27
2699,F,44.026667,3,2,57483.9,N,M,44.3,1,0,27.29,0,Personal,Low Value and No Kids,9
2701,F,45.526667,3,2,21274,N,S,43.31,4,0,32.43,0,Personal,Married No Kids,9
2702,F,30.093333,3,2,28267,N,M,214.41,3,0,192.53,0,Business,High Income Families,43
2704,F,55.793333,3,2,36725.1,N,M,94.88,2,9.22,77,0,Personal,Low Value and No Kids,19
2708,M,57.546667,2,1,94188.3,N,S,41.51,1,0.86,19.78,0,Business,High Income Families,8
2711,F,41.98,3,2,91861,Y,M,22.06,1,0,6.74,0,Business,High Income Families,4
2714,F,33.493333,2,1,12374.9,Y,S,123.59,4,0,106.1,0,Personal,Married No Kids,25
2715,F,26.833333,3,2,69133.9,Y,M,46.32,4,0,37.73,0,Personal,Low Value and No Kids,9
2717,F,29.446667,3,2,84948,Y,M,23.73,3,0,12.58,0,Personal,Low Value and No Kids,5
2718,F,40.96,3,2,30998.8,N,M,52.91,2,0,50.5,0,Personal,Married No Kids,11
2720,M,14.46,1,0,15924.2,N,S,1.46,2,0,1.46,0,Personal,Low Value and No Kids,0
2724,M,35.653333,3,2,21416.5,N,M,27.61,3,9.17,8.53,0,Business,High Income Families,6
2728,M,16.7,3,2,78554.2,N,M,35.88,3,7.26,23.03,0,Personal,Married No Kids,7
2729,F,30.886667,3,2,38215.9,N,M,0.97,1,0,0.97,0,Personal,Married No Kids,0
2730,F,19,2,1,14085.5,N,M,176.61,1,0,160.42,0,Business,High Income Families,35
2731,F,47.966667,3,2,49745.3,N,M,27.28,4,0,24.44,0,Personal,Low Value and No Kids,5
2733,F,13.86,3,2,88427,N,M,69.97,2,4.16,43.34,0,Business,High Income Families,14
2734,F,26.273333,3,2,98003.7,Y,M,84.42,2,0,83.39,0,Business,High Income Families,17
2735,M,32,1,0,89142.7,N,S,16.91,2,8.13,5.01,0,Business,High Income Families,3
2736,F,63.086667,1,0,74530.8,N,S,127.89,3,0.49,106.5,0,Personal,Married No Kids,26
2738,F,23,1,0,32962.6,N,S,265.78,1,0,262.91,0,Business,High Income Families,53
2743,F,48.206667,3,2,76289.2,N,M,104.63,4,0,82.43,0,Business,High Income Families,21
2745,M,63.933333,2,1,66931.9,N,M,17.46,3,0.39,5.35,0,Business,High Income Families,3
2746,M,25.44,3,2,9309.57,Y,M,108.3,1,0,99.73,0,Business,High Income Families,22
2747,F,24,2,1,42000,N,M,48.08,4,0,26.78,0,Personal,Married No Kids,10
2748,F,24,1,0,43000,N,S,168.28,4,0,154.77,0,Business,High Income Families,34
2749,F,23,1,0,42000,N,S,65.79,3,0,61.44,0,Business,High Income Families,13
2750,F,22,3,2,32098,N,S,41.78,4,0,35.73,0,Personal,Married No Kids,8
2751,F,56.72,1,0,77726.4,N,S,23.52,3,0,9.51,0,Personal,Married No Kids,5
2752,F,19,3,2,35000,N,S,62.95,3,2.22,38.18,0,Business,High Income Families,13
2753,F,45.673333,2,1,2800.68,N,S,134.75,4,0,106.3,0,Business,High Income Families,27
2756,F,44.926667,3,2,90271.6,N,M,110.4,4,0,96.43,0,Business,High Income Families,22
2760,F,31.126667,3,2,64816.6,Y,M,27.87,4,0,6.87,0,Business,High Income Families,6
2761,F,44.98,3,2,98217.1,N,M,42.74,2,0,13.24,0,Business,High Income Families,9
2764,F,61.693333,1,0,15989.3,N,S,29.17,3,0,25.49,1,Business,High Income Families,6
2770,M,21.64,2,1,84978.1,N,S,88.79,2,7.68,76.07,0,Personal,Low Value and No Kids,18
2771,F,49.986667,3,2,36647.9,N,M,107.38,1,0,85.96,0,Business,High Income Families,21
2772,F,41.226667,1,0,64319.2,N,S,40.16,1,0,37.15,0,Personal,Low Value and No Kids,8
2773,F,48.246667,2,1,73338,N,S,29.93,3,0,9.01,0,Personal,Married No Kids,6
2774,F,60.746667,1,0,433.74,N,S,44.22,1,0,40.91,0,Business,High Income Families,9
2775,F,45.36,3,2,16962.2,N,M,27.57,1,0,8.96,0,Business,High Income Families,6
2777,M,26.026667,3,2,10708.3,N,M,142.95,1,4.85,117.26,0,Personal,Low Value and No Kids,29
2780,F,20.3,1,0,2031.61,N,M,109.04,1,0,87.4,0,Business,High Income Families,22
2783,F,46,3,2,16938.5,N,S,22.11,3,0,8.76,0,Personal,Low Value and No Kids,4
2786,F,48,1,0,55221,N,M,15.69,4,0,15.2,0,Business,High Income Families,3
2787,F,52.646667,2,1,8073.11,N,M,89.05,3,0,60.35,0,Personal,Married No Kids,18
2788,M,53.68,1,0,95448.6,Y,M,29.46,4,0,5.21,0,Personal,Low Value and No Kids,6
2789,M,17.006667,2,1,24141.5,Y,S,125.87,3,0,97.05,0,Business,High Income Families,25
2790,M,63.173333,3,2,63152.6,Y,S,70.01,4,0,40.07,0,Business,High Income Families,14
2792,M,55.64,3,2,72084.7,N,S,38.13,4,0,9.02,0,Business,High Income Families,8
2793,F,62,1,0,42760.5,N,S,53.7,3,0,40.23,0,Business,High Income Families,11
2794,F,41,2,1,49072,N,S,34.25,4,0,10.74,0,Personal,Married No Kids,7
2795,F,43,1,0,27371.8,Y,M,142.7,4,0,126.55,0,Business,High Income Families,29
2798,M,41.913333,2,1,71472.9,N,M,130.22,3,0,114.2,0,Personal,Low Value and No Kids,26
2799,F,70,1,0,95405.7,N,M,13.96,3,0,6.21,0,Business,High Income Families,3
2800,F,57.553333,1,0,95786.8,Y,S,108.79,1,0,87.46,0,Business,High Income Families,22
2802,M,55.113333,1,0,90321.6,N,S,12.39,3,0,11.52,0,Business,High Income Families,2
2803,M,54.553333,1,0,90478.6,N,S,154.49,2,0,136.47,0,Business,High Income Families,31
2804,F,52.646667,3,2,56187,N,M,21.83,2,0,13.74,0,Personal,Low Value and No Kids,4
2807,F,24.393333,2,1,38000,N,S,229.64,3,0,206.08,0,Business,High Income Families,46
2813,M,18.84,3,2,53010.8,N,M,58.87,1,0,46.42,4,Business,High Income Families,12
2814,M,64.8,1,0,75004.5,N,M,58.72,4,0,32.19,0,Business,High Income Families,12
2817,M,60.366667,1,0,19749.3,N,M,34.17,2,0,13.94,0,Business,High Income Families,7
2818,M,43.906667,2,1,57626.9,Y,S,48.35,4,0,38.96,0,Business,High Income Families,10
2819,M,32.846667,3,2,20078,N,M,15.98,4,0,6.33,0,Business,High Income Families,3
2820,F,26.033333,3,2,47902,N,M,72.31,4,4.94,49.92,1,Personal,Married No Kids,14
2821,M,16.753333,2,1,7545.96,Y,M,200.75,1,0,178.36,0,Business,High Income Families,40
2825,M,53.28,3,2,89459.9,N,S,36.05,2,1.61,22.9,0,Business,High Income Families,7
2827,F,24.393333,2,1,37000,N,S,229.64,1,0,206.08,0,Business,High Income Families,46
2829,M,24.546667,1,0,9780.66,N,M,21.39,2,7.27,11.32,1,Business,High Income Families,4
2833,M,18.84,3,2,53010.8,N,M,58.87,2,0,46.42,4,Business,High Income Families,12
2834,M,64.8,2,1,75004.5,N,M,58.72,2,0,32.19,0,Business,High Income Families,12
2837,M,60.366667,1,0,19749.3,N,M,34.17,1,0,13.94,0,Business,High Income Families,7
2838,M,43.906667,2,1,57626.9,Y,S,48.35,3,0,38.96,0,Business,High Income Families,10
2839,M,32.846667,3,2,20078,N,M,15.98,1,0,6.33,0,Business,High Income Families,3
2840,F,26.033333,3,2,47902,N,M,72.31,4,4.94,49.92,1,Personal,Married No Kids,14
2841,M,16.753333,2,1,7545.96,Y,M,200.75,1,0,178.36,0,Business,High Income Families,40
2845,M,53.28,3,2,89459.9,N,S,36.05,2,1.61,22.9,0,Business,High Income Families,7
2848,F,39.426667,2,1,13576.5,N,S,40.49,1,0,25.66,0,Business,High Income Families,8
2850,F,50.753333,3,2,42031.8,N,M,59.78,3,0,39.33,0,Personal,Low Value and No Kids,12
2851,F,59.073333,2,1,97689.2,N,S,14.87,4,0,8.79,0,Business,High Income Families,3
2852,F,57.66,2,1,75397.8,Y,S,60.32,4,0,35.9,0,Business,High Income Families,12
2853,F,55.073333,2,1,49453.8,N,M,29.46,4,0,12.33,0,Business,High Income Families,6
2854,M,21.38,1,0,92881.8,N,M,93.57,2,6.12,85.29,0,Business,High Income Families,19
2855,M,21.78,3,2,43634.5,N,S,143.5,2,9.42,104.64,0,Business,High Income Families,29
2856,F,47.98,1,0,68641.5,Y,S,55.32,4,0,50.22,0,Business,High Income Families,11
2857,F,36.253333,2,1,50735.1,Y,M,28.38,4,0,16.76,0,Business,High Income Families,6
2858,F,19.193333,2,1,52490.1,N,M,29.62,4,9.69,9.81,0,Business,High Income Families,6
2859,F,62.606667,2,1,13109.1,N,S,62.87,3,0,40.48,0,Personal,Married No Kids,13
2860,M,56.046667,2,1,92647.5,N,S,32.13,1,5.74,10.34,0,Business,High Income Families,6
2861,F,62.753333,3,2,21021.6,Y,S,14.95,4,0,11.19,0,Business,High Income Families,3
2862,M,55.34,1,0,74460.7,Y,S,206.46,3,0.99,179.93,0,Business,High Income Families,41
2863,F,40.18,2,1,43894.5,N,M,69.67,4,0,40.38,0,Business,High Income Families,14
2864,F,41.666667,3,2,28787.4,N,S,86.06,3,0,58.09,0,Personal,Married No Kids,17
2865,F,53.12,2,1,94278.7,Y,S,36.35,4,0,9.67,0,Business,High Income Families,7
2866,F,45.04,1,0,83900.2,N,M,36.83,4,0,8.62,0,Business,High Income Families,7
2867,M,59.126667,2,1,13091.6,N,M,43.06,4,0,20.26,0,Business,High Income Families,9
2868,F,37.293333,1,0,91708.4,N,M,48.77,4,0,31.55,0,Personal,Low Value and No Kids,10
2870,F,45.92,3,2,62061.8,Y,M,82.08,1,0,52.22,0,Personal,Married No Kids,16
2871,F,22.12,2,1,20550.9,Y,M,85.64,3,0.86,57.06,0,Business,High Income Families,17
2874,M,18.766667,3,2,1765.41,N,M,47.99,4,0,44.95,0,Business,High Income Families,10
2875,F,56.186667,3,2,19131.1,N,S,57.07,1,0,34.91,0,Personal,Married No Kids,11
2879,F,61,3,2,6440.46,Y,S,49.86,1,0,27.2,0,Personal,Low Value and No Kids,10
2881,M,46.84,3,2,28766.9,N,M,64.2,1,0,58.08,0,Business,High Income Families,13
2886,M,25.033333,3,2,91272.2,Y,M,40,2,0,13.01,0,Business,High Income Families,8
2891,F,55,1,0,73228.3,N,S,50.58,3,0,28.11,0,Personal,Married No Kids,10
2894,M,52.146667,2,1,64792.3,N,M,51.41,1,1.51,36.84,0,Personal,Low Value and No Kids,10
2896,F,40.313333,1,0,93322.1,Y,S,38.72,1,0,8.79,0,Personal,Low Value and No Kids,8
2899,M,51.52,3,2,49910.7,Y,M,51.14,4,0,23.72,0,Business,High Income Families,10
2900,M,44.573333,1,0,76161.4,Y,M,37.55,1,0,25.58,0,Business,High Income Families,8
2901,F,14.573333,3,2,55860,Y,M,26.37,1,0,10.35,0,Business,High Income Families,5
2908,M,53.253333,3,2,57360.8,Y,M,67.61,3,0,57.25,0,Business,High Income Families,14
2909,M,45.513333,1,0,92414.7,Y,M,40.06,1,0,10.62,0,Business,High Income Families,8
2911,F,60.933333,3,2,14578.8,Y,S,107.02,3,0,95.1,0,Personal,Married No Kids,21
2912,F,53.366667,3,2,87578.2,Y,M,22.44,1,0,22.15,0,Business,High Income Families,4
2913,F,13.906667,3,2,86695.4,N,M,58.03,2,0,32.09,0,Business,High Income Families,12
2917,F,45.486667,1,0,68000,N,M,119.82,2,0,90.18,4,Personal,Married No Kids,24
2918,M,47.853333,2,1,2067.82,N,M,85.9,3,0,70.65,0,Business,High Income Families,17
2921,M,22.88,3,2,30665.2,Y,M,77.44,4,8.32,63.28,0,Personal,Married No Kids,15
2922,F,63.353333,2,1,80000,Y,M,37.04,1,0,30.95,0,Personal,Married No Kids,7
2923,F,58.706667,2,1,98680.4,Y,M,26.44,1,0,8.85,0,Personal,Low Value and No Kids,5
2924,F,55,3,2,65619.7,Y,M,158.22,4,0,144.66,0,Business,High Income Families,32
2925,F,49.12,2,1,95620.3,Y,M,104.53,4,0,93.61,0,Business,High Income Families,21
2926,F,52,2,1,85275,N,D,174.09,3,0,151.61,0,Personal,Married No Kids,35
2927,F,42,2,1,66921.4,Y,M,24.67,2,0,8.97,0,Business,High Income Families,5
2928,F,43,2,1,98453.6,Y,M,25.38,4,0,11.65,0,Personal,Married No Kids,5
2930,F,47,3,2,57420,Y,S,277.72,2,0,252.53,1,Personal,Married No Kids,56
2931,M,26.98,1,0,58986.2,N,M,34.35,2,3.73,26.69,1,Personal,Low Value and No Kids,7
2932,F,42,3,2,47639.1,N,M,57.11,3,0,39.62,0,Business,High Income Families,11
2935,F,22.226667,1,0,39461,N,S,126.68,4,0.28,103.52,1,Business,High Income Families,25
2936,M,54.96,2,1,47371,Y,M,270.97,4,7.69,258.29,0,Business,High Income Families,54
2937,F,12.846667,1,0,89813.6,N,S,166.18,4,1.96,149.26,0,Business,High Income Families,33
2939,M,20.92,2,1,16432.1,Y,S,109.78,4,8.89,80.47,0,Personal,Low Value and No Kids,22
2942,F,39.213333,2,1,540.4,Y,S,20.1,4,0,7.75,0,Personal,Married No Kids,4
2944,F,41.92,3,2,80087.7,N,M,31.56,1,0,22.82,0,Business,High Income Families,6
2945,F,38.04,3,2,59691.3,N,M,278.65,3,0,256.7,0,Business,High Income Families,56
2946,F,61,3,2,11251.1,Y,S,141.91,4,0,113.48,0,Business,High Income Families,28
2951,F,22.76,3,2,3416.62,Y,S,123.7,4,0,104.73,0,Business,High Income Families,25
2952,F,48.533333,1,0,93454.3,Y,S,44.13,4,0,25.18,0,Personal,Married No Kids,9
2953,M,15.38,1,0,5745,Y,M,44.11,4,0,17.71,0,Business,High Income Families,9
2959,F,20,2,1,30000,N,M,34.61,2,0,8.84,0,Personal,Low Value and No Kids,7
2960,F,49.046667,3,2,11234.7,Y,M,113.42,3,0,112.72,0,Business,High Income Families,23
2962,F,64.64,2,1,82931.3,N,M,137.25,3,0,118,0,Personal,Married No Kids,27
2963,F,44.026667,3,2,57483.9,N,M,44.3,4,0,27.29,0,Personal,Low Value and No Kids,9
2965,F,45.526667,3,2,21274,N,S,43.31,4,0,32.43,0,Personal,Married No Kids,9
2966,F,30.093333,3,2,28267,N,M,214.41,2,0,192.53,0,Business,High Income Families,43
2968,F,55.793333,3,2,36725.1,N,M,94.88,4,9.22,77,0,Personal,Low Value and No Kids,19
2972,M,57.546667,2,1,94188.3,N,S,41.51,2,0.86,19.78,0,Business,High Income Families,8
2975,F,41.98,3,2,91861,Y,M,22.06,2,0,6.74,0,Business,High Income Families,4
2978,F,33.493333,2,1,12374.9,Y,S,123.59,3,0,106.1,0,Personal,Married No Kids,25
2979,F,26.833333,3,2,69133.9,Y,M,46.32,2,0,37.73,0,Personal,Low Value and No Kids,9
2981,F,29.446667,3,2,84948,Y,M,23.73,1,0,12.58,0,Personal,Low Value and No Kids,5
2982,F,40.96,3,2,30998.8,N,M,52.91,3,0,50.5,0,Personal,Married No Kids,11
2984,M,14.46,1,0,15924.2,N,S,1.46,2,0,1.46,0,Personal,Low Value and No Kids,0
2988,M,35.653333,3,2,21416.5,N,M,27.61,1,9.17,8.53,0,Business,High Income Families,6
2992,M,16.7,3,2,78554.2,N,M,35.88,1,7.26,23.03,0,Personal,Married No Kids,7
2993,F,30.886667,3,2,38215.9,N,M,0.97,3,0,0.97,0,Personal,Married No Kids,0
2994,F,21,2,1,14085.5,N,M,176.61,1,0,160.42,0,Business,High Income Families,35
2995,F,47.966667,3,2,49745.3,N,M,27.28,4,0,24.44,0,Personal,Low Value and No Kids,5
2997,F,13.86,3,2,88427,N,M,69.97,4,4.16,43.34,0,Business,High Income Families,14
2998,F,26.273333,3,2,98003.7,Y,M,84.42,4,0,83.39,0,Business,High Income Families,17
2999,M,53.693333,1,0,89142.7,N,S,16.91,1,8.13,5.01,0,Business,High Income Families,3
3000,F,63.086667,1,0,74530.8,N,S,127.89,1,0.49,106.5,0,Personal,Married No Kids,26
3002,F,24,1,0,32962.6,N,S,265.78,4,0,262.91,0,Business,High Income Families,53
3007,F,48.206667,3,2,76289.2,N,M,104.63,2,0,82.43,0,Business,High Income Families,21
3009,M,63.933333,2,1,66931.9,N,M,17.46,3,0.39,5.35,0,Business,High Income Families,3
3010,M,25.44,1,0,9309.57,Y,S,108.3,2,0,99.73,0,Business,High Income Families,22
3011,F,23,2,1,28000,N,M,48.08,3,0,26.78,0,Personal,Married No Kids,10
3012,F,24,1,0,38000,N,S,168.28,1,0,154.77,0,Business,High Income Families,34
3013,F,21,1,0,32962.6,N,S,65.79,2,0,61.44,0,Business,High Income Families,13
3014,F,22,3,2,42000,N,S,41.78,2,0,35.73,0,Personal,Married No Kids,8
3015,F,56.72,2,1,77726.4,N,D,23.52,4,0,9.51,0,Personal,Married No Kids,5
3016,F,23,3,2,43000,N,S,62.95,2,2.22,38.18,0,Business,High Income Families,13
3017,F,45.673333,2,1,2800.68,N,S,134.75,1,0,106.3,0,Business,High Income Families,27
3020,F,44.926667,3,2,90271.6,N,M,110.4,2,0,96.43,0,Business,High Income Families,22
3024,F,31.126667,3,2,64816.6,Y,M,27.87,1,0,6.87,0,Business,High Income Families,6
3025,F,44.98,3,2,98217.1,N,M,42.74,4,0,13.24,0,Business,High Income Families,9
3028,F,61.693333,1,0,15989.3,N,S,29.17,1,0,25.49,1,Business,High Income Families,6
3034,M,21.64,2,1,84978.1,N,S,88.79,2,7.68,76.07,0,Personal,Low Value and No Kids,18
3035,F,49.986667,3,2,36647.9,N,M,107.38,4,0,85.96,0,Business,High Income Families,21
3036,F,41.226667,1,0,64319.2,N,S,40.16,1,0,37.15,0,Personal,Low Value and No Kids,8
3037,F,48.246667,2,1,73338,N,S,29.93,4,0,9.01,0,Personal,Married No Kids,6
3038,F,60.746667,1,0,433.74,N,S,44.22,2,0,40.91,0,Business,High Income Families,9
3039,F,45.36,3,2,16962.2,N,M,27.57,2,0,8.96,0,Business,High Income Families,6
3041,M,26.026667,3,2,10708.3,N,M,142.95,3,4.85,117.26,0,Personal,Low Value and No Kids,29
3044,F,20.3,1,0,2031.61,N,M,109.04,4,0,87.4,0,Business,High Income Families,22
3047,F,48,3,2,16938.5,N,S,22.11,1,0,8.76,0,Personal,Low Value and No Kids,4
3050,F,62,1,0,55221,N,M,15.69,1,0,15.2,0,Business,High Income Families,3
3051,F,41,2,1,8073.11,N,M,89.05,3,0,60.35,0,Personal,Married No Kids,18
3052,M,53.68,1,0,95448.6,Y,M,29.46,1,0,5.21,0,Personal,Low Value and No Kids,6
3053,M,17.006667,2,1,24141.5,Y,S,125.87,3,0,97.05,0,Business,High Income Families,25
3054,M,63.173333,3,2,63152.6,Y,S,70.01,3,0,40.07,0,Business,High Income Families,14
3056,M,55.64,3,2,72084.7,N,S,38.13,3,0,9.02,0,Business,High Income Families,8
3057,F,43,1,0,42760.5,N,S,53.7,3,0,40.23,0,Business,High Income Families,11
3058,F,46,2,1,49072,N,S,34.25,1,0,10.74,0,Personal,Married No Kids,7
3059,F,70,1,0,27371.8,Y,M,142.7,1,0,126.55,0,Business,High Income Families,29
3062,M,41.913333,1,0,71472.9,N,M,130.22,3,0,114.2,0,Personal,Low Value and No Kids,26
3063,F,46.506667,1,0,95405.7,N,M,13.96,4,0,6.21,0,Business,High Income Families,3
3064,F,57.553333,1,0,95786.8,Y,S,108.79,2,0,87.46,0,Business,High Income Families,22
3066,M,38,1,0,90321.6,N,S,12.39,2,0,11.52,0,Personal,Married No Kids,2
3067,M,54.553333,2,1,90478.6,N,S,154.49,2,0,136.47,0,Business,High Income Families,31
3068,F,43,3,2,56187,N,M,21.83,1,0,13.74,0,Personal,Low Value and No Kids,4
3071,F,24.393333,2,1,41000,N,S,229.64,4,0,206.08,0,Business,High Income Families,46
3077,M,18.84,3,2,53010.8,N,M,58.87,1,0,46.42,4,Business,High Income Families,12
3078,M,64.8,1,0,75004.5,N,M,58.72,4,0,32.19,0,Business,High Income Families,12
3081,M,60.366667,1,0,19749.3,N,M,34.17,1,0,13.94,0,Business,High Income Families,7
3082,M,43.906667,2,1,57626.9,Y,S,48.35,1,0,38.96,0,Business,High Income Families,10
3083,M,32.846667,2,1,20078,N,D,15.98,2,0,6.33,0,Business,High Income Families,3
3084,F,26.033333,3,2,47902,N,M,72.31,4,4.94,49.92,1,Personal,Married No Kids,14
3085,M,16.753333,2,1,7545.96,Y,M,200.75,3,0,178.36,0,Business,High Income Families,40
3089,M,53.28,3,2,89459.9,N,S,36.05,2,1.61,22.9,0,Business,High Income Families,7
3092,F,39.426667,2,1,13576.5,N,S,40.49,1,0,25.66,0,Business,High Income Families,8
3094,F,50.753333,3,2,42031.8,N,M,59.78,3,0,39.33,0,Personal,Low Value and No Kids,12
3099,M,21.78,3,2,43634.5,N,S,143.5,1,9.42,104.64,0,Business,High Income Families,29
3103,F,62.606667,2,1,13109.1,N,S,62.87,4,0,40.48,0,Personal,Married No Kids,13
3104,M,56.046667,2,1,92647.5,N,S,32.13,4,5.74,10.34,0,Business,High Income Families,6
3105,F,62.753333,3,2,21021.6,Y,S,14.95,4,0,11.19,0,Business,High Income Families,3
3106,M,55.34,1,0,74460.7,Y,S,206.46,4,0.99,179.93,0,Business,High Income Families,41
3108,F,41.666667,3,2,28787.4,N,S,86.06,2,0,58.09,0,Personal,Married No Kids,17
3111,M,59.126667,2,1,13091.6,N,M,43.06,4,0,20.26,0,Business,High Income Families,9
3114,F,45.92,3,2,62061.8,Y,M,82.08,1,0,52.22,0,Personal,Married No Kids,16
3115,F,22.12,2,1,20550.9,Y,M,85.64,1,0.86,57.06,0,Business,High Income Families,17
3118,M,18.766667,2,1,1765.41,N,S,47.99,2,0,44.95,0,Business,High Income Families,10
3119,F,56.186667,3,2,19131.1,N,S,57.07,2,0,34.91,0,Personal,Married No Kids,11
3123,F,52,3,2,6440.46,Y,S,49.86,4,0,27.2,0,Personal,Low Value and No Kids,10
3125,M,46.84,3,2,28766.9,N,M,64.2,4,0,58.08,0,Business,High Income Families,13
3130,M,25.033333,3,2,91272.2,Y,M,40,4,0,13.01,0,Business,High Income Families,8
3135,F,42,1,0,73228.3,N,S,50.58,2,0,28.11,0,Personal,Married No Kids,10
3138,M,52.146667,2,1,64792.3,N,M,51.41,4,1.51,36.84,0,Personal,Low Value and No Kids,10
3140,F,40.313333,1,0,93322.1,Y,S,38.72,1,0,8.79,0,Personal,Low Value and No Kids,8
